,name1,name2,id1,id2,similarity_score
459,david j hunter,david m hunter,A5034486810,A5018917248,93
460,felix henningsen,f henningsen,A5020847142,A5031207941,86
461,p richard harrigan,richard harrigan,A5036502017,A5020846975,94
462,z huang,zhi huang,A5087309766,A5014439401,88
463,z huang,x huang,A5087309766,A5016009910,86
464,z huang,f huang,A5087309766,A5087190172,86
465,mark harrison,emma harrison,A5059399152,A5029921834,85
466,huaxiong huang,hailong huang,A5101870028,A5001819715,89
467,igor f herbut,igor herbut,A5023970139,A5067401663,92
468,david harrison,d a harrison,A5101965471,A5088000879,85
469,jonathan hu,jonathan huang,A5009333684,A5079026336,88
