,name1,name2,id1,id2,similarity_score
471,z huang,f huang,A5087309766,A5087190172,86
472,mark harrison,emma harrison,A5059399152,A5029921834,85
473,huaxiong huang,hailong huang,A5101870028,A5001819715,89
474,igor f herbut,igor herbut,A5023970139,A5067401663,92
475,david harrison,d a harrison,A5101965471,A5088000879,85
476,jonathan hu,jonathan huang,A5009333684,A5079026336,88
477,jonathan hu,jonathan han,A5009333684,A5081367616,87
478,jonathan huang,jonathan han,A5079026336,A5081367616,92
479,yuan he,yang he,A5089965343,A5101932345,86
480,dong han,dongqi han,A5039592281,A5065639418,89
481,wen huang,wenlei huang,A5067819595,A5114204763,86
482,david a huntley,david huntley,A5022120071,A5024239109,93
483,hailong huang,haifang huang,A5001819715,A5112510031,85
484,hailong huang,kaisong huang,A5001819715,A5031090776,85
485,william c hsiao,william hsiao,A5110021811,A5019488638,93
486,william c hsiao,william wl hsiao,A5110021811,A5124182926,90
487,yu he,y he,A5042628946,A5069099327,89
488,jing huang,jingbo huang,A5033343038,A5111927056,91
489,jing huang,jian huang,A5033343038,A5076222782,90
490,william hsiao,will hsiao,A5019488638,A5110512586,87
491,william hsiao,william wl hsiao,A5019488638,A5124182926,90
492,elizabeth hampson,elizabeth harrison,A5090926153,A5048093763,86
493,rui huang,hui huang,A5022571340,A5034304352,89
494,john hughes,john f hughes,A5058355517,A5103145708,92
495,alexander hann,alexander hall,A5051168420,A5030874235,86
496,zhi huang,hui huang,A5014439401,A5034304352,89
497,jan van den heuvel,j van den heuvel,A5018271059,A5110189284,94
498,jing hu,bing hu,A5101421877,A5102459162,86
499,chloé e hill,chloe hill,A5017461803,A5037662785,91
500,yifeng huang,yifan huang,A5103158590,A5060624342,87
501,j adam holbrook,adam holbrook,A5111476707,A5066430652,93
502,l maaike helmus,maaike helmus,A5054661768,A5116871591,93
503,michael d hathaway,michael j hathaway,A5035254678,A5006660476,94
504,leo harrington,elise harrington,A5103437344,A5053041078,87
505,morad hameed,s morad hameed,A5104002007,A5002963401,92
506,m holmes,j holmes,A5005499279,A5110877475,88
507,yuchuan huang,yu chuan huang,A5109246957,A5059271878,96
508,yuchuan huang,yu‐chuan huang,A5109246957,A5005200270,96
509,michael v hayes,michael hayes,A5109862292,A5067686760,93
510,michael v hayes,michael gb hayes,A5109862292,A5000880078,90
511,sophia han,sophia huang,A5083123877,A5132544006,91
512,jian huang,mian huang,A5076222782,A5102784479,90
513,jian huang,janet huang,A5076222782,A5051236809,86
514,jian huang,yifan huang,A5076222782,A5060624342,86
515,he huang,zhen huang,A5014679832,A5100522712,89
516,ian hutchinson,jim hutchinson,A5050605968,A5063358608,86
517,ian hutchinson,olivia n hutchinson,A5050605968,A5081612703,85
518,allan hovan,alan hovan,A5075848871,A5114045550,95
519,mian huang,mina huang,A5102784479,A5037442368,90
520,mian huang,yifan huang,A5102784479,A5060624342,86
521,zheng huang,zhen huang,A5105531010,A5100522712,95
522,michael hayes,michael gb hayes,A5067686760,A5000880078,90
523,yu chuan huang,yu‐chuan huang,A5059271878,A5005200270,93
524,jian he,qijian he,A5102094611,A5100594939,88
525,stephen r harrigan,steven r harrigan,A5007755421,A5070393371,91
526,linying hu,xinying hu,A5058715507,A5102514528,90
527,carlos a sierra hernandez,carlos sierra hernandez,A5019781908,A5002843048,96
528,abdul hasib,abdul haseeb,A5047631848,A5103859434,87
529,john f hughes,jonathan f hughes,A5103145708,A5104220332,87
530,diana v hunter,diana hunter,A5041577609,A5076876417,92
531,ahmed m hamza,ahmed hamza,A5102009986,A5102009987,92
532,x huang,f huang,A5016009910,A5087190172,86
533,hamzah s hanif,hamza hanif,A5105721207,A5001322539,88
534,joan hu,x joan hu,A5111259476,A5045961414,88
535,k hudson,kh hudson,A5006846901,A5035794293,94
536,jesse hahm,w jesse hahm,A5081667728,A5087269603,91
537,kassia hayek,kassia hyek,A5009358287,A5086460354,96
538,jiawen han,jiawei han,A5101394937,A5019539533,90
539,william w l ho,william wl hsiao,A5113237959,A5124182926,87
540,jonathan han,jonathan hartt,A5081367616,A5093496417,85
541,ric hohn,ric e hohn,A5082680867,A5110946665,89
542,matt horrigan,matthew horrigan,A5092953252,A5035229155,90
543,robert hogg,robert s hogg,A5128266714,A5034865907,92
544,jiawei han,jiawei huang,A5019539533,A5100601282,91
545,mohammad hadi izadi,mohammad izadi,A5068284335,A5103136213,85
546,ehsan iranmanesh,mohsen iranmanesh,A5011087859,A5120363934,85
547,roumi ilieva,roumiana ilieva,A5059056746,A5074058563,89
548,anika l islam,anika islam,A5072758532,A5103793630,92
549,p jackson,k p jackson,A5050242178,A5113616937,90
550,richard a jones,richard jones,A5028433460,A5054478132,93
551,richard a jones,richard h jones,A5028433460,A5027446018,93
552,kevin c jones,kelvin e jones,A5036542477,A5048163527,89
553,bin jiang,lin jiang,A5019157263,A5089819411,89
554,richard jones,richard h jones,A5054478132,A5027446018,93
555,jacob l jones,jacob jones,A5003785721,A5000563727,92
556,liwen jiang,lin jiang,A5002465763,A5089819411,90
557,david jackson,david s jacks,A5018445732,A5016438974,85
558,ying jiang,qiang jiang,A5100537364,A5103071131,86
559,ying jiang,ming jiang,A5100537364,A5074014221,90
560,michael c jennings,michael r jennings,A5012804768,A5049051360,94
561,michael c jennings,michael jennings,A5012804768,A5005717308,94
562,thomas johansson,thomas johnson,A5019956193,A5000562446,93
563,weilin jiang,lin jiang,A5005167826,A5089819411,86
564,yi jin,yili jin,A5033896100,A5014168147,86
565,robert jones,bernt jones,A5014676147,A5038488100,87
566,robert jones,robert johnsen,A5014676147,A5033496859,85
567,ben jones,bernt jones,A5055696357,A5038488100,90
568,michael johnson,michael r johnson,A5049401183,A5101943012,94
569,huijun jiang,jun jiang,A5012353814,A5108051022,86
570,mark s johnson,mark johnson,A5064478793,A5068528879,92
571,l e jackson,kyle jackson,A5025580865,A5055729770,87
572,james e johnson,james r johnson,A5112462865,A5101697811,93
573,yifan jian,yifan jing,A5005163561,A5027897853,90
574,michael r jennings,michael jennings,A5049051360,A5005717308,94
575,zhifeng jiang,feng jiang,A5103210498,A5032337854,87
576,samuel a johnson,samuel d n johnson,A5075677636,A5005264190,88
577,brad johnson,f brad johnson,A5004794883,A5057596396,92
578,nathaniel c johnson,nathaniel j johnson,A5018091851,A5074311826,95
579,qiang jiang,ming jiang,A5103071131,A5074014221,86
580,john d jones,j d jones,A5109115158,A5038302440,86
581,faming jiang,ming jiang,A5046756449,A5074014221,91
582,lee johnson,lee m johnston,A5050241606,A5069062267,88
583,dan l johnson,daniel johnson,A5079908778,A5060631149,89
584,patrick johnson,patricia m johnson,A5007390808,A5052030580,85
585,c h w jones,c h jones,A5111521678,A5112098774,90
586,yong jin,tong jin,A5036587412,A5109814078,88
587,han jiang,shuhan jiang,A5042776419,A5041065053,86
588,han jiang,hao jiang,A5042776419,A5053349677,89
589,bocheng jing,cheng jin,A5040424385,A5033751420,86
590,wen jin,weina jin,A5100506974,A5014940551,88
591,margaret a jackson,margaret jackson,A5112296843,A5028877946,94
592,valentin jaumouillé,valentin jamouille,A5001004675,A5108922685,92
593,margaret jamieson,margaret jackson,A5007096248,A5028877946,85
594,seyed alireza mosavi jarrahi,alireza mosavi jarrahi,A5070619094,A5103477832,88
595,michael r jones,michael l w jones,A5102720368,A5041088193,88
596,michael r jones,michael r johnson,A5102720368,A5101943012,88
597,carly jackson,karla jackson,A5086371481,A5109351473,85
598,hye-jin jo,hyejin jo,A5102254407,A5127151262,95
599,bp jaeger,b p jaeger,A5107904910,A5105788722,95
600,worawee janpongsri,worawee japongsori,A5062405993,A5001455481,94
601,dominic j jaworski,dominic jaworski,A5085766291,A5116235460,94
602,dominic j jaworski,dominic jaworiski,A5085766291,A5119544262,91
603,mohammad mahdi jahanara,mohammadmahdi jahanara,A5069061274,A5089156226,98
604,dominic jaworski,dominic jaworiski,A5116235460,A5119544262,97
605,dongho kim,dongwoo kim,A5100444288,A5100357237,86
606,in ho kim,inho kim,A5100783614,A5100649696,94
607,michael l klein,michael l kent,A5068247471,A5019875891,90
608,michael l klein,michael klein,A5068247471,A5109113585,93
609,taekyun kim,taeyoung kim,A5100653780,A5100412358,87
610,yong‐hoon kim,yong‐woo kim,A5100621255,A5100604637,88
611,yong‐hoon kim,jong‐heon kim,A5100621255,A5083945808,85
612,david kaufman,david r kaufman,A5058548957,A5087062738,93
613,david kaufman,david kauffman,A5058548957,A5038849395,96
614,michael krausz,michael katz,A5067159385,A5101424898,85
615,michael a kennedy,michael kenny,A5069241881,A5109639153,87
616,michael a kennedy,michael g kenny,A5069241881,A5109174717,88
617,jeong‐bon kim,jong‐heon kim,A5019704910,A5083945808,85
618,jeong‐bon kim,jeong-bon kim,A5019704910,A5128340451,92
619,su‐young kim,suyoung kim,A5101835407,A5101531875,96
620,david r kaufman,david kauffman,A5087062738,A5038849395,90
621,yong‐woo kim,dongwoo kim,A5100604637,A5100357237,87
622,michael c kelly,michael kelly,A5017823342,A5070258242,93
623,michael c kelly,michael l kelly,A5017823342,A5129511127,93
624,jong‐heon kim,jonghyeok kim,A5083945808,A5055692067,85
625,anna kim,anny kim,A5028735533,A5061449294,88
626,michael kenny,michael klein,A5109639153,A5109113585,85
627,michael kenny,michael keane,A5109639153,A5101567721,85
628,michael kenny,michael kelly,A5109639153,A5070258242,85
629,michael kenny,michael g kenny,A5109639153,A5109174717,93
630,steve kanters,steven kates,A5056574916,A5109815162,88
631,michael j katz,michael katz,A5050019138,A5101424898,92
632,karim s karim,karim karim,A5041808628,A5009115696,92
633,dong sik kim,dong in kim,A5100617792,A5022649488,87
634,william l ko,william l kocay,A5010030093,A5033480112,89
635,dong wook kim,dongwoo kim,A5103246480,A5100357237,92
636,harpreet kaur,manpreet kaur,A5036775014,A5110573815,85
637,harpreet kaur,navpreet kaur,A5036775014,A5100589662,85
638,mandeep kaur,ramandeep kaur,A5031017199,A5100778417,92
639,mandeep kaur,sandeep kaur,A5031017199,A5101778816,92
640,michael klein,michael keane,A5109113585,A5101567721,85
641,r j kennedy,cj kennedy,A5046711624,A5042556048,86
642,elizabeth keating,elizabeth m king,A5113787976,A5015826134,85
643,thomas kühn,thomas kuehn,A5014488122,A5014440493,87
644,michael kelly,michael l kelly,A5070258242,A5129511127,93
645,sian kou‐giesbrecht,sian kou-giesbrecht,A5077389532,A5129044575,95
646,cj kennedy,c d kennedy,A5042556048,A5016551769,86
647,shin hye kim,shinhye kim,A5101941713,A5101766630,96
648,junwoo kim,jun woo kim,A5100615641,A5101847607,95
649,dustin t king,justin j king,A5056122200,A5084466037,85
650,alexandra kitson,alexandra king,A5013912198,A5103005589,87
651,anke s kessler,anke kessler,A5026310493,A5116550761,92
652,thomas e karpiuk,thomas karpiuk,A5092455952,A5133652429,93
653,helen kang,helen kwan,A5053319039,A5063051271,90
654,ramandeep kaur,sandeep kaur,A5100778417,A5101778816,85
655,daniel kwon,daniel kwan,A5001536243,A5044657340,91
656,jihoon kwon,ji hoon kwon,A5101582307,A5020526682,96
657,yj kim,j kim,A5109427733,A5070841883,91
658,min-ju kim,minjung kim,A5100462916,A5100333889,86
659,min-ju kim,minju kim,A5100462916,A5100462915,95
660,manpreet kaur,navpreet kaur,A5110573815,A5100589662,85
661,manpreet kaur,ms sanpreet kaur,A5110573815,A5100556986,90
662,masoumeh kalantari khandani,mehdi kalantari khandani,A5090586161,A5060056650,86
663,a t k kurkjian,alex t k kurkjian,A5003332094,A5024339045,90
664,katrina koehn,katerina kwon,A5013903764,A5113195379,85
665,shakiba kheradmand,shima kheradmand,A5105707320,A5071523386,88
666,joshua kanaganayagam,josh kanaganayagam,A5039370835,A5034727559,95
667,avi kulkarni,avinash kulkarni,A5109587571,A5050750176,86
668,kristen y s kong,kristen j kong,A5054127129,A5039104542,87
669,nikola r klassen,nikola klassen,A5049847578,A5112848069,93
670,raminder kaur,raminderjeet kaur,A5114211742,A5028102520,87
671,jacob kemp,jacob m kemp,A5103256265,A5087289082,91
672,nn kinloch,n kinloch,A5055547267,A5071349214,95
673,kauʻi keliipio,m kaui keliipio,A5059859936,A5045101026,90
674,amanda dawn klassen,amanda klassen,A5039570945,A5134057303,85
675,eric kirby,eric d kirby,A5130384932,A5113155667,91
676,tae-ho kim,tae‐ho kim,A5133260493,A5100452164,90
677,angela kaida,angela kaidaon,A5091089188,A5095333481,92
678,minjung kim,minju kim,A5100333889,A5100462915,90
679,qing li,ping li,A5100404176,A5100435469,86
680,qing li,qilong li,A5100404176,A5019345418,88
681,qing li,ying li,A5100404176,A5100414342,86
682,qing li,ling li,A5100404176,A5101921776,86
683,qing li,qing liu,A5100404176,A5100345153,93
684,qing li,ming li,A5100404176,A5100351409,86
685,qing li,jing li,A5100404176,A5100336982,86
686,jing liu,ling liu,A5100374998,A5100343991,88
687,jing liu,jian liu,A5100374998,A5100783447,88
688,jing liu,jinge li,A5100374998,A5079733021,88
689,jing liu,qing liu,A5100374998,A5100345153,88
690,jing liu,jing li,A5100374998,A5100336982,93
691,jing liu,jiping liu,A5100374998,A5109448683,89
692,ling liu,li liu,A5100343991,A5100418783,86
693,ling liu,ligang liu,A5100343991,A5100635702,89
694,ling liu,ling li,A5100343991,A5101921776,93
695,ling liu,qing liu,A5100343991,A5100345153,88
696,x liu,x li,A5100781966,A5106716334,89
697,ping li,ying li,A5100435469,A5100414342,86
698,ping li,ling li,A5100435469,A5101921776,86
699,ping li,ming li,A5100435469,A5100351409,86
700,ping li,jing li,A5100435469,A5100336982,86
701,jia li,jian liu,A5100405681,A5100783447,86
702,jia li,jian li,A5100405681,A5100402609,92
703,jianwei liu,jianbei liu,A5100425107,A5107881578,91
704,jianwei liu,xinwei liu,A5100425107,A5002589687,86
705,j d little,j i little,A5100766900,A5103728808,90
706,h liu,h li,A5115589767,A5057770566,89
707,h liu,hg liu,A5115589767,A5037364902,91
708,c d lin,c y lin,A5065113373,A5019992403,86
709,daniel b leznoff,daniel b legoff,A5035673972,A5067681849,90
710,dong liu,hong liu,A5100407381,A5100410334,88
711,dong liu,yudong liu,A5100407381,A5107248181,89
712,dong liu,yong liu,A5100407381,A5115602420,88
713,dong liu,rong liu,A5100407381,A5076740610,88
714,bo li,bo liu,A5100374360,A5114831643,91
715,sheng li,zheng li,A5100359839,A5101777606,88
716,sheng li,heng li,A5100359839,A5100338779,93
717,sheng li,cheng li,A5100359839,A5100354297,88
718,sheng li,heng liu,A5100359839,A5100392542,88
719,li liu,lei liu,A5100418783,A5089831302,92
720,daniel lee,daniel c lee,A5100392980,A5100392989,91
721,c w liu,y w liu,A5100681944,A5115597550,86
722,brian lee,brian lew,A5100371434,A5061794521,89
723,william li,william leiss,A5072161328,A5021217627,87
724,jianxin liu,jiaxing li,A5100627020,A5100636534,86
725,jianxin liu,jianxiong li,A5100627020,A5100759593,87
726,jonathan m loree,jonathan lee,A5066894564,A5100348024,86
727,gang liu,ligang liu,A5108047616,A5100635702,89
728,gang liu,tang liu,A5108047616,A5100764959,88
729,gang liu,ang li,A5108047616,A5100413608,86
730,xiaoxing li,xiaobin li,A5049408398,A5079728262,86
731,xiaoxing li,jiaxing li,A5049408398,A5100636534,86
732,linda li,belinda li,A5100614771,A5041821621,89
733,christopher leckie,christopher le,A5076014464,A5101847999,88
734,yingfu li,ying li,A5081367802,A5100414342,88
735,jin‐wook lee,jin wook lee,A5100608704,A5073805763,92
736,ying lü,ying li,A5100382886,A5100414342,86
737,ying lü,ying lu,A5100382886,A5101735597,86
738,chong li,hong liu,A5100424935,A5100410334,88
739,chong li,cong lin,A5100424935,A5035508811,88
740,chong li,cheng li,A5100424935,A5100354297,88
741,jian liu,jianya liu,A5100783447,A5033916746,89
742,jian liu,qian liu,A5100783447,A5100318545,88
743,jian liu,jian li,A5100783447,A5100402609,93
744,scott a lear,scott lear,A5043684388,A5096847086,91
745,tong lü,tong li,A5061696740,A5100359029,86
746,yuning li,ying li,A5035017369,A5100414342,88
747,xiaoyun liu,xiaoyu liu,A5100776315,A5049545408,95
748,xiaoyun liu,xiyun liu,A5100776315,A5041092293,90
749,hui li,hui liu,A5100712362,A5108048592,92
750,frank lee,frank js lee,A5044435315,A5005020676,86
751,mark lee,mark leier,A5100620082,A5048951440,89
752,hong liu,xuhong liu,A5100410334,A5101828076,89
753,hong liu,hongxu liu,A5100410334,A5061439936,89
754,hong liu,hg liu,A5100410334,A5037364902,86
755,hong liu,yahong liu,A5100410334,A5046908384,89
756,hong liu,yong liu,A5100410334,A5115602420,88
757,hong liu,heng liu,A5100410334,A5100392542,88
758,hong liu,rong liu,A5100410334,A5076740610,88
759,jun liu,jun lu,A5100361668,A5101746798,92
760,jun liu,kun liu,A5100361668,A5100398804,86
761,victor ling,victor lun,A5051827745,A5052344592,86
762,peng lin,feng lin,A5049088847,A5101414835,88
763,k g leach,g leach,A5064004820,A5000464508,88
764,zhongli liu,zhong‐li liu,A5061231533,A5109183225,96
765,wei luo,wei liu,A5090419741,A5100431792,86
766,anthony lee,anthony m d lee,A5044171245,A5057705554,85
767,chao liu,chao lei,A5100719626,A5034157762,88
768,chao liu,chao li,A5100719626,A5100323131,93
769,david leake,david lee,A5048427371,A5104040205,90
770,feng li,feng lin,A5046967154,A5101414835,93
771,feng li,feng liu,A5046967154,A5100415289,93
772,feng li,heng li,A5046967154,A5100338779,86
773,bryan lau,ryan lu,A5009147564,A5006123246,88
774,xiaochun li,xiaohan li,A5100413889,A5065439988,86
775,gary e leach,gary w leach,A5112771113,A5045818046,92
776,chao lei,chao li,A5034157762,A5100323131,93
777,jiayi liu,jiaqi liu,A5100370772,A5100390378,89
778,d liu,d li,A5045567097,A5080516928,89
779,ze liu,z liu,A5100349457,A5107888999,91
780,jeong hun lee,jeonghun lee,A5075102456,A5100637496,96
781,xiulong liu,xuhong liu,A5009324770,A5101828076,86
782,feng lin,feng liu,A5101414835,A5100415289,88
783,feng lin,fengke lin,A5101414835,A5013559106,89
784,pierre lane,pierre m lane,A5067123482,A5128144264,92
785,le liang,le lin,A5066151952,A5057105150,86
786,le liang,l ling,A5066151952,A5103742068,86
787,yifeng liu,feng liu,A5115589054,A5100415289,89
788,kin fun li,kin f li,A5011071752,A5020893265,89
789,yuan li,yuan liao,A5026828495,A5073335927,88
790,yuan li,jiyuan li,A5026828495,A5100645782,88
791,yuan li,yan li,A5026828495,A5067976360,92
792,yuan li,yang li,A5026828495,A5100421591,86
793,yuan li,yun li,A5026828495,A5058882471,92
794,m ruth lavergne,ruth lavergne,A5111024816,A5110494420,93
795,feng liu,heng liu,A5100415289,A5100392542,88
796,michael lee,michael lu,A5009291467,A5003041846,86
797,michael a lebowitz,michael lebowitz,A5011193408,A5061149743,94
798,lingyi li,ling li,A5059624803,A5101921776,88
799,lingyi li,linyi li,A5059624803,A5075538321,94
800,mingxi liu,mingxin li,A5101558192,A5100674540,90
801,xiaoyu liu,xiaoxue liu,A5049545408,A5100713678,86
802,lily li,lily lin,A5100361075,A5108356232,93
803,richard lockhart,richard loat,A5035238514,A5052159696,86
804,yanyi li,manyi li,A5015976016,A5101734954,88
805,yanyi li,yan li,A5015976016,A5067976360,86
806,cong lin,song lin,A5035508811,A5112059942,88
807,jinge li,jing li,A5079733021,A5100336982,93
808,chaocheng liu,chao chun liu,A5085315212,A5054337431,85
809,yuxin li,xin li,A5100321607,A5100353780,86
810,yuxin li,yun li,A5100321607,A5058882471,86
811,yen‐yi lin,yen-yi lin,A5048247983,A5112341917,90
812,yuchen liu,chen liu,A5100373058,A5100322151,89
813,sha li,shan li,A5101783096,A5100324734,92
814,james livingston,jason livingston,A5076952220,A5048445575,88
815,yi-chan lin,yihan lin,A5091751847,A5102548039,90
816,ji little,j i little,A5027634677,A5103728808,95
817,jun lu,yijun lu,A5101746798,A5101066241,86
818,r liang,r lange,A5111280643,A5052500380,86
819,ta-wei liu,ta‐wei liu,A5101895208,A5083967913,90
820,xiaofeng lu,xiaocen lu,A5101525448,A5037533745,86
821,dennis liu,dennis y liu,A5038304841,A5030050971,91
822,li‐ling lin,i‐ling lin,A5080167052,A5053152591,95
823,wenzao li﻿,wenzao li,A5102715800,A5001742936,95
824,annika lutz,annika e lutz,A5020746438,A5076125960,92
825,james lin,james liu,A5083112512,A5100785600,89
826,haiming li,shiming liu,A5100601770,A5106920586,86
827,ying li,ling li,A5100414342,A5101921776,86
828,ying li,ying lu,A5100414342,A5101735597,86
829,ying li,ying lei,A5100414342,A5071997927,93
830,ying li,yang li,A5100414342,A5100421591,86
831,ying li,ming li,A5100414342,A5100351409,86
832,ying li,jing li,A5100414342,A5100336982,86
833,sang hyeon lee,janghyeon lee,A5101498433,A5066874418,89
834,jianan li,jian li,A5100448294,A5100402609,88
835,jianan li,jiangnan li,A5100448294,A5101687908,90
836,yi li,y li,A5100421687,A5002365880,89
837,yi li,yi liu,A5100421687,A5100330618,91
838,jiaqi liu,jiaqi lei,A5100390378,A5100904643,89
839,yudong liu,yudong luo,A5107248181,A5101833585,90
840,yudong liu,yong liu,A5107248181,A5115602420,89
841,xinru li,xin li,A5100671306,A5100353780,86
842,tianyi li,tian li,A5100460612,A5100345568,88
843,david lyon,david long,A5046779518,A5063683133,90
844,dechao li,chao li,A5101474113,A5100323131,88
845,ryan lu,yan lu,A5006123246,A5100756584,92
846,adrian lai,adrian lim,A5033374805,A5052371087,90
847,wenjie liu,wenjie li,A5100428671,A5100408983,95
848,m y lin,c y lin,A5102755596,A5019992403,86
849,eric lin,eric liu,A5012158443,A5101694199,88
850,victor lun,victor lau,A5052344592,A5029037373,90
851,jessica lee,jessica li,A5100685635,A5100625282,86
852,lisa y lin,lisa lin,A5015428749,A5109597087,89
853,justin longo,justin long,A5022292064,A5070548182,96
854,lynn lee,lynn c lee,A5102680284,A5082258170,89
855,anjian li,jian li,A5064485244,A5100402609,88
856,zi lin,z lin,A5110229964,A5031716786,91
857,sabrina s m lee,sabrina sm lee,A5080857003,A5079701172,97
858,michelle lu,michelle leung,A5100732229,A5040981978,88
859,michelle lu,michael lu,A5100732229,A5003041846,86
860,ling li,ming li,A5101921776,A5100351409,86
861,ling li,jing li,A5101921776,A5100336982,86
862,tingan li,tian li,A5034308738,A5100345568,88
863,brian li,bin li,A5101800884,A5100365204,86
864,luya li,luyao lin,A5077169082,A5062615947,88
865,shan li,shawn liu,A5100324734,A5102261877,88
866,shan li,han liu,A5100324734,A5100349032,86
867,jason lee,jan lee,A5100657722,A5077741523,88
868,christoph lülfesmann,christoph luelfesmann,A5025796629,A5040393327,93
869,tang liu,ang li,A5100764959,A5100413608,86
870,chelsey lee,kelsey lee,A5037459113,A5047999240,86
871,suemin lee,sunmin lee,A5011091962,A5100720259,90
872,jaeyong lee,jae-young lee,A5036970976,A5100334527,92
873,qian liu,qikang liu,A5100318545,A5031973982,89
874,qian liu,qing liu,A5100318545,A5100345153,88
875,chen liu,cheng li,A5100322151,A5100354297,88
876,chen liu,heng liu,A5100322151,A5100392542,88
877,chen liu,cheng lu,A5100322151,A5024288211,88
878,emily lam,emily leaman,A5103014806,A5054120493,86
879,qiu lin,qi lin,A5112308129,A5101438335,92
880,hongwei liang,hongfei lian,A5061309521,A5110005839,88
881,ying lu,bing lu,A5101735597,A5055319860,86
882,daniel lam,daniel law,A5111970144,A5133962086,90
883,careesa c liu,careesa chang liu,A5001853550,A5008567382,87
884,careesa c liu,careesa liu,A5001853550,A5001157322,92
885,zhipeng li,zheng li,A5022317603,A5101777606,89
886,zheng li,heng li,A5101777606,A5100338779,93
887,zheng li,cheng li,A5101777606,A5100354297,88
888,zheng li,heng liu,A5101777606,A5100392542,88
889,zheng li,zhen li,A5101777606,A5062396931,93
890,lynn c lee,lynn chi lee,A5082258170,A5012759791,91
891,jiyuan li,jian li,A5100645782,A5100402609,88
892,angel mei yi lin,angel m y lin,A5111389929,A5110895011,90
893,pei li,apei li,A5100439843,A5076067152,92
894,em g lim,em lim,A5011360718,A5007096401,86
895,em g lim,eg lim,A5011360718,A5111195228,86
896,brian lew,brian lewis,A5061794521,A5089983989,90
897,w li,wu li,A5006601247,A5100326384,89
898,shawn liu,han liu,A5102261877,A5100349032,88
899,alison y li,alison yueh li,A5033213554,A5069561722,88
900,juliana li,juliana lisik,A5059590454,A5080368835,87
901,muyun li,yun li,A5031216243,A5058882471,86
902,samantha lung,samantha lauson,A5046407369,A5061767399,86
903,sujin lee,su-jin lee,A5100383378,A5100383379,95
904,yan li,yang li,A5067976360,A5100421591,92
905,heng li,cheng lit,A5100338779,A5094001550,88
906,heng li,cheng li,A5100338779,A5100354297,93
907,heng li,heng liu,A5100338779,A5100392542,93
908,heng li,zhen li,A5100338779,A5062396931,86
909,paul ch li,paul c h li,A5103551436,A5088254081,95
910,elfituri s lahemer,elfituri lahamer,A5032341373,A5055198520,88
911,leyao lin,luyao lin,A5025114845,A5062615947,89
912,qikang liu,qing liu,A5031973982,A5100345153,89
913,c l,c li,A5111759534,A5017873395,86
914,y li,y liu,A5002365880,A5100376040,89
915,c li,c liu,A5017873395,A5023030747,89
916,hg liu,heng liu,A5037364902,A5100392542,86
917,ya song li,yasong li,A5089640569,A5101533578,95
918,alexandra v lysova,alexandra lysova,A5096742315,A5088763872,94
919,yahong liu,yong liu,A5046908384,A5115602420,89
920,cheng lit,cheng li,A5094001550,A5100354297,94
921,chelsea l little,chelsea j little,A5104436829,A5063198063,94
922,jiangchuang liu,jiangchuan liu,A5112860399,A5039311485,97
923,bruce lanphear,bruce p lanphear,A5132949373,A5080164344,93
924,yiwen liu,yiwei liu,A5056872356,A5107043699,89
925,b lu,b liu,A5067826387,A5114378471,89
926,yiwei liu,wei liu,A5107043699,A5100431792,88
927,chengxi li,cheng li,A5132681651,A5100354297,89
928,wei lin,wei liu,A5133169642,A5100431792,86
929,wei lin,wei li,A5133169642,A5100317994,92
930,b liu,bo liu,A5114378471,A5114831643,91
931,y liu,yi liu,A5100376040,A5100330618,91
932,wei liu,wei li,A5100431792,A5100317994,92
933,wei liu,lei liu,A5100431792,A5089831302,86
934,yang li,ang li,A5100421591,A5100413608,92
935,yang li,yasong li,A5100421591,A5101533578,88
936,cheng li,heng liu,A5100354297,A5100392542,88
937,cheng li,cheng lu,A5100354297,A5024288211,88
938,yong liu,rong liu,A5115602420,A5076740610,88
939,jian li,jing li,A5100402609,A5100336982,86
940,jian li,tian li,A5100402609,A5100345568,86
941,ming li,jing li,A5100351409,A5100336982,86
942,yi liu,yi lu,A5100330618,A5080429583,91
943,jiaxing li,jianxiong li,A5100636534,A5100759593,91
944,heng liu,cheng lu,A5100392542,A5024288211,88
945,kelley lee,kelsey lee,A5019363540,A5047999240,90
946,n lehmann,k lehmann,A5031981808,A5105764596,89
947,r w moore,r d moore,A5047007168,A5017206677,89
948,richard d moore,richard o moore,A5074418085,A5060297602,93
949,richard d moore,richard a moore,A5074418085,A5103016993,93
950,li mao,li ma,A5100355203,A5103106214,91
951,torsten möller,torsten moeller,A5060664606,A5110271351,90
952,ryan d morin,r d morin,A5081644676,A5027417971,86
953,nicola mulder,nicola mulberry,A5080377820,A5088612495,86
954,john f mcdonald,john j mcdonald,A5101764290,A5077824553,93
955,john f mcdonald,john k mcdonald,A5101764290,A5103440555,93
956,john f mcdonald,john a macdonald,A5101764290,A5103468821,90
957,robert t menzies,robert j menzies,A5000613164,A5108475760,94
958,robert t menzies,robert menzies,A5000613164,A5057824802,93
959,mehrdad moallem,mehdi moallem,A5031639432,A5028709152,86
960,kevin mitchell,devon mitchell,A5080781092,A5071260876,86
961,w a macfarlane,n a mcfarlane,A5070714748,A5013116437,89
962,w a macfarlane,g macfarlane,A5070714748,A5121606743,85
963,c a miller,a miller,A5112057222,A5040362775,89
964,c a miller,c miller,A5112057222,A5071120956,89
965,nicholas murray,nicola j murray,A5062117667,A5102869719,87
966,g d morris,gd morris,A5017930902,A5036314945,95
