OpenAlex ID,ORCID,Name,Alt Names,Publications,Citations,h-index,Number of Institutions,first_names,last_name,last_init,name_raw,id,fi_ln
A5034239796,,Henrietta Chinelo Ezegbe,"['Ezegbe, Henrietta Chinelo', 'Henrietta Chinelo Ezegbe', 'Henrietta Ezegbe']",11,113,4,2,henrietta chinelo,ezegbe,e,henrietta chinelo ezegbe,A5034239796,h ezegbe
A5049929366,https://orcid.org/0000-0003-3239-1256,Jay Maloney,"['J. E. Maloney', 'Jay Maloney', 'Maloney, Jay']",16,47,3,17,jay,maloney,m,jay maloney,A5049929366,j maloney
A5013562664,https://orcid.org/0000-0002-7746-4191,Wuyang Chen,"['CHEN Wuyang', 'Chen Wuyang', 'Chen, Wuyang', 'Wuyang CHEN', 'Wuyang Chen']",111,2903,26,27,wuyang,chen,c,wuyang chen,A5013562664,w chen
A5100405601,https://orcid.org/0000-0003-2107-4765,Hong Xie,"['H. Xie', 'Hong Xie']",26,84,6,13,hong,xie,x,hong xie,A5100405601,h xie
A5048204605,,Karène Proulx‐Boucher,"['Karene Proulx-Boucher', 'Karène Proulx-Boucher', 'Karène Proulx‐Boucher']",46,1007,14,11,karène,proulx‐boucher,p,karène proulx‐boucher,A5048204605,k proulx‐boucher
A5002907434,https://orcid.org/0000-0001-6884-8815,H. Uri Saragovi,"['H Saragovi', 'H U Saragovi', 'H Uri Saragovi', 'H. Saragovi', 'H. U. Saragovi', 'H. URI SARAGOVI', 'H. Uri Saragovi', 'H.U Saragovi', 'H.U. Saragovi', 'H.Uri Saragovi', 'Horacio U. Saragovi', 'Horacio Uri Saragovi', 'Uri Saragovi']",166,5741,45,27,h. uri,saragovi,s,h. uri saragovi,A5002907434,h saragovi
A5002454592,,Andrew Harries,"['A D Harries', 'A. D. Harries', 'A.D. Harries', 'Andrew Harries']",7,17,1,2,andrew,harries,h,andrew harries,A5002454592,a harries
A5109306062,,Moore Jw,"['J W MOORE', 'J W Moore', 'JW MOORE', 'JW Moore', 'Jonathan Moore', 'Moore Jw']",29,569,9,7,moore,jw,j,moore jw,A5109306062,m jw
A5109939586,,Herbert G. Grubel,"['GRUBEL, H.G.', 'H. G. GRUBEL', 'H. G. Grubel', 'H. Grubel*', 'H. Grübel', 'H.G. Grubel', 'HERBERT G. GRUBEL', 'Herbert  G. Grubel', 'Herbert G Grubel', 'Herbert G. Grubel', 'Herbert Grubel']",253,6420,30,17,herbert g.,grubel,g,herbert g. grubel,A5109939586,h grubel
A5006979698,https://orcid.org/0000-0001-8436-1783,Grant D. Zazula,"['Dick Mol', 'G. Zazula', 'G.D. Zazula', 'GRANT D. ZAZULA', 'Grant D Zazula', 'Grant D. Zazula', 'Grant Zazula', 'Zazula, G.', 'Zazula, Grant', 'Zazula, Grant D.', 'Zazula, Grant Daniel.']",124,9095,44,14,grant d.,zazula,z,grant d. zazula,A5006979698,g zazula
A5100364081,https://orcid.org/0000-0002-0893-0697,Peng Zhang,"['Jie-Qiong Jin', 'Peng Zhang', 'Zhang, Peng']",26,513,7,17,peng,zhang,z,peng zhang,A5100364081,p zhang
A5047783624,,Alexander Clow,"['Alexander Clow', 'Clow, A.', 'Clow, Alexander']",20,4,1,2,alexander,clow,c,alexander clow,A5047783624,a clow
A5063223919,https://orcid.org/0009-0008-3939-9019,Shayna Stein,"['S Stein', 'S. Stein', 'S.H. Stein', 'SHAYNA STEIN', 'Shayna R. Stein', 'Shayna Stein']",118,1698,13,12,shayna,stein,s,shayna stein,A5063223919,s stein
A5101655782,https://orcid.org/0000-0002-4743-6659,Patricia Smith,"['P Smith', 'P. Smith', 'P.A. Smith', 'PATRICIA ANNE SMITH', 'PATRICIA SMITH', 'Patricia A Smith', 'Patricia A. Smith', 'Patricia Anne Smith', 'Patricia Smith', 'Smith, Patricia', 'Smith, Patricia M.']",73,2474,17,20,patricia,smith,s,patricia smith,A5101655782,p smith
A5000907740,https://orcid.org/0000-0003-0741-5615,Daniel Pelletier,"['D Pelletier', 'D. Pelletier', 'Daniel Pelletier', 'Pelletier', 'Pelletier, D.', 'Pelletier, Daniel']",186,9499,49,53,daniel,pelletier,p,daniel pelletier,A5000907740,d pelletier
A5071499192,,Michael De Danann Sitka-Sage,"['Michael De Danann Sitka-Sage', 'Michael Sitka-Sage', 'Sitka-Sage, Michael D.']",9,142,5,2,michael de danann,sitka-sage,s,michael de danann sitka-sage,A5071499192,m sitka-sage
A5053710126,,Samineh Deheshi,"['S Deheshi', 'S. Deheshi', 'Samineh Deheshi']",32,719,11,14,samineh,deheshi,d,samineh deheshi,A5053710126,s deheshi
A5114055326,,M.N. Prentice,"['M. N. Prentice', 'M.N. Prentice', 'Makaela Prentice']",8,281,6,5,m.n.,prentice,p,m.n. prentice,A5114055326,m prentice
A5051531603,https://orcid.org/0000-0001-7080-9364,Dilson E. Rassier,"['D E Rassier', 'D. E. RASSIER', 'D. E. Rassier', 'D. Rassier', 'D.E. Rassier', 'Dilson E Rassier', 'Dilson E. Rassier', 'Dilson Etcheverry Rassier', 'Dilson J. E. Rassier', 'Dilson Rassier', 'Dilson\xa0E. Rassier', 'Rassier, Dilson E.']",164,4911,40,15,dilson e.,rassier,r,dilson e. rassier,A5051531603,d rassier
A5088186926,https://orcid.org/0000-0002-4052-914X,Ruijie Jiang,"['Jiang, Ruijie', 'Rui-Jie Jiang', 'Rui-jie Jiang', 'Ruijie Jiang']",29,93,5,9,ruijie,jiang,j,ruijie jiang,A5088186926,r jiang
A5107361748,https://orcid.org/0000-0003-4431-8400,D. P. Kisliuk,"['Burton, CD', 'C. Kitsaki', 'Calafiura, P', 'D. Kisliuk', 'D. P. Kisliuk', 'D.P. Kisliuk', 'D.\u2009P. Kisliuk', 'Dylan Perry Kisliuk', 'Kisliuk, Dylan Perry', 'Klapdor-kleingrothaus, Thorwald', 'Klein, Max', 'Klein, Uta', 'Klitzner, Felix Fidelio']",121,3388,30,6,d. p.,kisliuk,k,d. p. kisliuk,A5107361748,d kisliuk
A5084090230,https://orcid.org/0000-0002-9036-3352,Behnaz Bahmei,"['B. Bahmei', 'Bahmei, Behnaz', 'Behnaz Bahmei']",6,156,2,1,behnaz,bahmei,b,behnaz bahmei,A5084090230,b bahmei
A5059233436,https://orcid.org/0000-0003-4390-2373,A. Mani,"['A Mani', 'A. MANI', 'A. Mani', 'A.M. MANI', 'Anahita Mani']",41,424,10,8,a.,mani,m,a. mani,A5059233436,a mani
A5008187712,https://orcid.org/0000-0002-5074-6463,Hafiz M. U. Raza,"['Hafiz M. U. Raza', 'Hafiz M.U. Raza', 'Hafiz MU Raza', 'Hafiz Muhammad Umar Raza']",8,156,5,2,hafiz m. u.,raza,r,hafiz m. u. raza,A5008187712,h raza
A5074620396,https://orcid.org/0000-0003-0058-6569,Eveling A. Tavera,"['Eveling  A. Tavera', 'Eveling A. Tavera', 'Tavera, Eveling A.']",9,47,4,4,eveling a.,tavera,t,eveling a. tavera,A5074620396,e tavera
A5032056032,https://orcid.org/0000-0001-9245-2976,Siying Duan,"['DUAN Siying', 'Siying Duan']",13,298,4,6,siying,duan,d,siying duan,A5032056032,s duan
A5062236313,https://orcid.org/0000-0001-6895-3332,Muhammad Asjad,"['Asjad, M.', 'Asjad, Muhammad', 'M Asjad', 'M. Asjad', 'Muhammad Asjad', 'Muhammad Muhammad Asjad']",84,1993,23,9,muhammad,asjad,a,muhammad asjad,A5062236313,m asjad
A5079409504,https://orcid.org/0000-0002-4788-0020,Matthew Horrigan,"['Horrigan, Matthew', 'Matthew Horrigan']",6,4,1,1,matthew,horrigan,h,matthew horrigan,A5079409504,m horrigan
A5100600279,https://orcid.org/0000-0002-4901-5866,Yizhou Chen,"['Chen, Yizhou', 'Xiaonan Wang', 'Yizhou Chen']",23,315,9,11,yizhou,chen,c,yizhou chen,A5100600279,y chen
A5030343285,https://orcid.org/0000-0001-7391-5189,Isabelle Dorsch,"['Dorsch, Isabelle', 'Isabelle Dorsch']",41,279,9,8,isabelle,dorsch,d,isabelle dorsch,A5030343285,i dorsch
A5060615309,https://orcid.org/0000-0003-1497-4271,Sheena Tan,"['S Tan', 'Seng Chee TAN', 'Sheena Tan', 'Tan, Seng Chee', 'Tan, Seng Chee, 1965-']",11,31,2,5,sheena,tan,t,sheena tan,A5060615309,s tan
A5007663639,https://orcid.org/0000-0003-3406-8743,Magdalena Boucher,"['Boucher, Magdalena', 'M. Boucher', 'Magdalena Boucher']",18,106,5,4,magdalena,boucher,b,magdalena boucher,A5007663639,m boucher
A5035229155,,Matthew Horrigan,"['Fitzsimons, Lorna', 'Horrigan, Matthew', 'M Horrigan', 'M. Horrigan', 'Matthew Horrigan']",14,124,4,5,matthew,horrigan,h,matthew horrigan,A5035229155,m horrigan
A5100371434,https://orcid.org/0000-0002-1337-1105,Brian Lee,"['B Lee', 'B. Lee', 'B.- Lee', 'Brian Lee', 'Brian Lee,', 'Brian R Lee', 'Brian R. Lee', 'Brian\xa0R. Lee', 'Holly Maples', 'J Martinez', 'LEE, Brian', 'Lee, Brian', 'N Mehta']",581,7506,44,155,brian,lee,l,brian lee,A5100371434,b lee
A5000765108,https://orcid.org/0000-0003-2362-8768,Noah Frazier-Logue,"['Frazier-Logue, Noah', 'Noah Frazier-Logue']",7,66,4,4,noah,frazier-logue,f,noah frazier-logue,A5000765108,n frazier-logue
A5041498542,,W Hahm,"['W Hahm', 'W Jesse Hahm']",12,2,1,1,w,hahm,h,w hahm,A5041498542,w hahm
A5049566223,https://orcid.org/0000-0001-6231-2091,Fouad Brahimi,['Fouad Brahimi'],36,912,20,10,fouad,brahimi,b,fouad brahimi,A5049566223,f brahimi
A5036368463,https://orcid.org/0000-0003-0358-7284,Ariel K. Frame,"['A.K. Frame', 'Ariel  K. Frame', 'Ariel Frame', 'Ariel K. Frame']",17,238,7,5,ariel k.,frame,f,ariel k. frame,A5036368463,a frame
A5081709547,,Richard Buttny,"['RICHARD BUTTNY', 'Richard Buttny']",59,1633,19,49,richard,buttny,b,richard buttny,A5081709547,r buttny
A5042123340,https://orcid.org/0000-0002-2700-7689,Erique Zhang,['Erique Zhang'],10,52,5,2,erique,zhang,z,erique zhang,A5042123340,e zhang
A5108552365,,Udit Pareek,"['Pareek, Udit', 'U. Pareek', 'Udit Pareek']",31,237,10,2,udit,pareek,p,udit pareek,A5108552365,u pareek
A5100636534,https://orcid.org/0000-0002-7683-2482,Jiaxing Li,"['Chao Xu', 'Feiyu Chen', 'J. X. LI', 'J. X. Li', 'J.X. Li', 'JIAXING LI', 'Jia-Xing Li', 'Jia-Xing 佳星 Li 李', 'Jia-Ze Li', 'Jia-xing Li', 'JiaXing LI', 'JiaXing Li', 'Jiaxing LI', 'Jiaxing Li', 'Jia‐Xing Li', 'Li Liu', 'Li, Jiaxing', 'Weiqun Shi', 'Yue-Liu Li', 'Yunhai Liu']",566,29425,90,168,jiaxing,li,l,jiaxing li,A5100636534,j li
A5094361178,,Franz Printing,"['Advertisement Panagiota', 'Advertisements Panagiota', 'Alberta King-Farlow', 'Alberta Labrada', 'Alexander Grlt', 'Alexander Serov', 'American Carriero', 'Andrey Houston', 'Angela Terrill', 'Anja Jauernig', 'Anna Birmingham', 'Antonio Machado', 'Atlanta Fox', 'Baltimore Sogge', 'Bamberg Westerhoff', 'Barbara Pan', 'Bern', 'Bettina Chang', 'Birmingham', 'Bjrn Birnir', 'Bologna Tranel', 'Christoph Bristol', 'Christopher Lafayette', 'Claudia Advertisements', 'Claudia Neumann', 'Columbia Winn', 'Compuscript Typesetting', 'David Stanford', 'Devyani Sharma', 'Dick Bedeaux', 'Domanski', 'Dominique Pradelle', 'Douglas Watson', 'Drygas', 'Dziubalska-Koaczyk', 'Esther Markus', 'Florian Schwarz', 'Franz Printing', 'Fuyi', 'George Houston', 'Gnter Winkler', 'Gunda Stber', 'Hamburg-Harburg Lorenz-Peter Rohling', 'Hans-J Radusch', 'Heike Jahnke', 'Hendrik Bielefeld', 'Hermann Preu', 'Hexin Wang', 'Hibbert', 'Hong Zhu', 'Hugh Goldberg', 'Hyogo Teranishi', 'Ica Manas-Zloczower', 'J Machado', 'John Austin', 'John Dowd Chair In Law', 'John Trojanowski', 'Jorge Jerusalem', 'Jun Saratov', 'Katja Cambridge', 'Kgel', 'Kizilova', 'Klaus Aachen', 'Kong', 'Leah Roberts', 'Lemfrde Satz', 'London Wells', 'Maria Dorogova', 'Maria Katja', 'Markus Kgel', 'Michael Sommer', 'Mncheberg Albroscheit', 'Nagoya Nishina', 'Neumann', 'New Schfer', 'New York', 'Nick Nicholas', 'Nino Grizzuti', 'Novosibirsk Zagoruiko', 'Paris Pearsall', 'Paul Leuven', 'Peter Bicknell', 'Peter Vayenas', 'Pilar London', 'Pouh', 'R Hankinson', 'Regina Yella', 'Responsible Editor', 'Responsible Editors', 'Responsible For', 'Rinofner-Kreidl', 'Robert Hall', 'Roger Rankin', 'Ross Emilio', 'Saab', 'Sakai', 'Sakel', 'Salecl', 'Sannakaisa Thompson', 'Santa Barbara']",660,84,2,275,franz,printing,p,franz printing,A5094361178,f printing
A5113862166,,Saeid Bashirian,['Saeid Bashirian'],33,531,9,3,saeid,bashirian,b,saeid bashirian,A5113862166,s bashirian
A5100645782,https://orcid.org/0000-0003-0325-2599,Jiyuan Li,['Jiyuan Li'],20,99,5,6,jiyuan,li,l,jiyuan li,A5100645782,j li
A5014370694,,Robert E. Krider,"['Krider, Robert E.', 'Robert E. Krider', 'Robert Krider']",37,1372,14,4,robert e.,krider,k,robert e. krider,A5014370694,r krider
A5031293841,https://orcid.org/0009-0001-7081-4881,A. Woinoski,['A. Woinoski'],6,2,1,1,a.,woinoski,w,a. woinoski,A5031293841,a woinoski
A5049408362,,美由紀 加藤,"['Benedikt Fischer', '加藤, 美由紀', '美由紀 加藤']",26,6,1,5,美由紀,加藤,加,美由紀 加藤,A5049408362,美 加藤
A5011812189,,Arun Rodrigues,"['A. F. Rodrigues', 'A. Rodrigues', 'A.F. Rodrigues', 'Arun F Rodrigues', 'Arun F. Rodrigues', 'Arun Rodrigues', 'Gutierrez', 'RODRIGUES, ARUN', 'Rodrigues, Arun', 'Rodrigues, Arun F.', 'Rodrigues, Arun F.; Cook, Jeanine; Hammond, Simon David; Hemmert, Karl Scott', 'Rodrigues, Arun F.; Donofrio, David', 'Rodrigues, Arun F.; Jayaraj, Jagan; Hammond, Simon David; Voskuilen, Gwendolyn Renae', 'Rodrigues, Arun F.; Moore, Branden J.', 'Rodrigues, Arun F.; Moore, Branden J.; Hammond, Simon David; Hemmert, Karl Scott; Voskuilen, Gwendolyn Renae', 'Rodrigues, Arun F.; Voskuilen, Gwendolyn Renae; Hammond, Simon David']",106,1233,17,9,arun,rodrigues,r,arun rodrigues,A5011812189,a rodrigues
A5081925064,,Megan Kurz,"['M. Kurz', 'Megan Kurz']",26,326,8,8,megan,kurz,k,megan kurz,A5081925064,m kurz
A5025162003,https://orcid.org/0000-0001-5792-769X,Laura Wherry,"['L.R. Wherry', 'LAURA R. WHERRY', 'Laura  R. Wherry', 'Laura R Wherry', 'Laura R. Wherry', 'Laura Wherry', 'Wherry, Laura', 'Wherry, Laura R.']",125,2719,24,33,laura,wherry,w,laura wherry,A5025162003,l wherry
A5040249022,https://orcid.org/0000-0001-6015-6187,Liam J. M. Coleman,"['Coleman, Liam James Marshall', 'Liam Coleman', 'Liam J. M. Coleman', 'Liam J.M. Coleman']",7,59,3,2,liam j. m.,coleman,c,liam j. m. coleman,A5040249022,l coleman
A5006051941,https://orcid.org/0000-0001-8826-7428,David Simonyan,"['D Simonyan', 'D. Simonyan', 'D., Simonyan', 'D.V. Simonyan', 'DAVID SIMONYAN', 'David SIMONYAN', 'David Simonyan', 'Simonyan D', 'Simonyan, D.']",131,1326,19,26,david,simonyan,s,david simonyan,A5006051941,d simonyan
A5020626655,,Melissa Orobko,"['Melissa Orobko', 'Orobko, Melissa']",7,151,3,2,melissa,orobko,o,melissa orobko,A5020626655,m orobko
A5004441174,https://orcid.org/0000-0003-0287-9672,Lovedeep Gondara,"['Gondara, Lovedeep', 'L Gondara', 'L. Gondara', 'Lovedeep Gondara']",76,835,12,14,lovedeep,gondara,g,lovedeep gondara,A5004441174,l gondara
A5103166023,https://orcid.org/0000-0002-7783-413X,Hui Xie,"['H Xie', 'H. Xie', 'Hui XIE', 'Hui Xie', 'Xie Hui', 'Xie, Hui']",42,2086,14,22,hui,xie,x,hui xie,A5103166023,h xie
A5044262061,,Samar Haroun,['Samar Haroun'],10,27,3,1,samar,haroun,h,samar haroun,A5044262061,s haroun
A5063683133,https://orcid.org/0000-0002-9269-4016,David Long,"['D. C. Long', 'D. Carl Long', 'D. Long', 'D.C. Long', 'David C. Long', 'David Long']",37,1217,11,8,david,long,l,david long,A5063683133,d long
A5069442914,,Sachiko Ouchi,"['SACHIKO OUCHI', 'Sachiko Ouchi']",10,82,4,4,sachiko,ouchi,o,sachiko ouchi,A5069442914,s ouchi
A5001387175,https://orcid.org/0000-0003-0326-8451,A. M. Collins,"['A. M. Collins', 'A. M. Collins-Fairclough', 'Aneisha Collins', 'Aneisha Collins Fairclough', 'Aneisha Collins-Fairclough', 'Aneisha M. Collins', 'Aneisha M. Collins-Fairclough', 'Collins-Fairclough, Aneisha M.']",26,176,7,10,a. m.,collins,c,a. m. collins,A5001387175,a collins
A5100692141,https://orcid.org/0000-0003-4299-2776,Hui Xie,"['H Xie', 'H. S. Xie', 'H. XIE', 'H. Xie', 'H.-S. Xie', 'H.S. Xie', 'HUI XIE', 'Hui Xie', 'Runchao Ye', 'Shiyun Ai', 'Xie, Hui']",304,7972,47,71,hui,xie,x,hui xie,A5100692141,h xie
A5100980116,https://orcid.org/0000-0002-0509-9105,Min Xu,"['MIN XU', 'Min (Mina) Xu', 'Min XU', 'Min Xu', 'Xu Min', 'Xu, Min']",150,1960,19,34,min,xu,x,min xu,A5100980116,m xu
A5071707454,https://orcid.org/0000-0002-3022-6735,Marjan Farahbod,"['Farahbod, Marjan', 'M. Farahbod', 'Marjan Farahbod']",11,103,4,3,marjan,farahbod,f,marjan farahbod,A5071707454,m farahbod
A5034827277,https://orcid.org/0000-0002-0113-5500,Haisheng Fu,"['Fu, Haisheng', 'Haisheng Fu']",22,236,8,3,haisheng,fu,f,haisheng fu,A5034827277,h fu
A5103283440,https://orcid.org/0000-0003-4271-3554,Yuping Yang,"['Y. P. Yang', 'Yang Yu-Ping', 'Yang, Yuping', 'Yu-Ping Yang', 'Yu-ping YANG', 'Yu-ping Yang', 'YuPing Yang', 'Yuping Yang']",73,970,18,20,yuping,yang,y,yuping yang,A5103283440,y yang
A5028935397,https://orcid.org/0000-0002-6738-0402,Ruth Croxford,"['Croxford, R', 'Croxford, Ruth', 'R Croxford', 'R. Croxford', 'RUTH CROXFORD', 'Richard H Glazier', 'Ruth Croxford']",201,7991,47,43,ruth,croxford,c,ruth croxford,A5028935397,r croxford
A5005152853,https://orcid.org/0000-0003-2878-0208,Stéphanie Black,"['S Black', 'S. R. BLACK', 'S. R. Black', 'S.R. Black', 'Stephanie Black', 'Stephanie R Black', 'Stephanie R. Black', 'Stéphanie Black']",103,4380,30,19,stéphanie,black,b,stéphanie black,A5005152853,s black
A5066634889,https://orcid.org/0000-0001-5124-488X,Evan Fraser,"['E. D. G. Fraser', 'E. Fraser', 'E.D.G. Fraser', 'Evan  D.G. Fraser', 'Evan D G Fraser', 'Evan D. G. Fraser', 'Evan D.G Fraser', 'Evan D.G. Fraser', 'Evan DG Fraser', 'Evan Fraser', 'Fraser, Evan', 'Fraser, Evan (ed.)', 'Fraser, Evan D. G.']",250,14481,62,9,evan,fraser,f,evan fraser,A5066634889,e fraser
A5051954808,https://orcid.org/0000-0001-5840-0806,Isabella Peters,"['I. Peters', 'Isabella Peters', 'Isabella Peters (555598)', 'Peters, Isabella']",184,3139,26,14,isabella,peters,p,isabella peters,A5051954808,i peters
A5044443883,,Nazanin Mehrasa,"['Mehrasa, Nazanin', 'Nazanin Mehrasa']",12,341,6,3,nazanin,mehrasa,m,nazanin mehrasa,A5044443883,n mehrasa
A5067158518,https://orcid.org/0000-0001-5966-3982,Lisa R. Metsch,"['L Metsch', 'L R Metsch', 'L. Metsch', 'L. R. Metsch', 'L.R. Metsch', 'LISA R. METSCH', 'Lisa Metsch', 'Lisa R Metsch', 'Lisa R. Metsch', 'Lisa\xa0R. Metsch', 'Metsch, L.', 'Metsch, L.R', 'Metsch, L.R.', 'Metsch, L.R., Department of Sociomedical Sciences, Mailman School of Public Health, Columbia University, New York, NY, United States', 'Metsch, Lisa', 'Metsch, Lisa R.']",346,9896,52,42,lisa r.,metsch,m,lisa r. metsch,A5067158518,l metsch
A5079680842,https://orcid.org/0000-0002-8057-7103,Mayra Donaji Barrera Machuca,"['Machuca, Mayra Donaji Barrera', 'Mayra D. Barrera Machuca', 'Mayra Donaji Barrera Machuca', 'Mayra Donaji Barrera\xa0Machuca', 'Mayra Machuca']",53,732,15,4,mayra donaji barrera,machuca,m,mayra donaji barrera machuca,A5079680842,m machuca
A5027118961,https://orcid.org/0000-0003-2711-115X,Rozenn Colleter,"['Colleter, R.', 'Colleter, Rozenn', 'R. Colleter', 'Rozenn Colleter']",74,192,8,17,rozenn,colleter,c,rozenn colleter,A5027118961,r colleter
A5021166748,,Marvin F. Wideen,"['M.F. Wideen', 'Marvin F. Wideen', 'Marvin Wideen', 'Marvin Wideen∗']",49,2037,13,2,marvin f.,wideen,w,marvin f. wideen,A5021166748,m wideen
A5050245548,https://orcid.org/0000-0001-7336-1550,Ahmed Al‐Rawi,"['AHMED AL-RAWI', 'Ahmed Al Rawi', 'Ahmed Al-Rawi', 'Ahmed Alrawi', 'Ahmed Al‐Rawi', 'Ahmed K Al-Rawi', 'Ahmed K. Al-Rawi', 'Ahmed K. al-Rawi', 'Ahmed-Al Rawi', 'Al-Rawi, Ahmed K. 1975-', 'Al-Rawi, Ahmed Khalid', 'Dr. Ahmed Al-Rawi']",194,1900,24,10,ahmed,al‐rawi,a,ahmed al‐rawi,A5050245548,a al‐rawi
A5015718085,https://orcid.org/0000-0003-4402-4824,Michelle Riedlinger,"['Michelle E. Riedlinger', 'Michelle Riedlinger', 'Riedlinger, Michelle']",74,615,12,15,michelle,riedlinger,r,michelle riedlinger,A5015718085,m riedlinger
A5016963790,https://orcid.org/0000-0001-5961-5948,Shimae Soheilipour,"['S Soheilipour', 'S. Soheilipour', 'Shimae Soheilipour']",33,205,10,6,shimae,soheilipour,s,shimae soheilipour,A5016963790,s soheilipour
A5087413568,,Aleksandra Dojnov,"['Aleksandra Dojnov', 'Aleksandra Dojnov (Law)', 'Dojnov, Aleksandra']",14,103,4,7,aleksandra,dojnov,d,aleksandra dojnov,A5087413568,a dojnov
A5102754369,https://orcid.org/0000-0002-5141-8269,Rishi Ram Ghimire,"['R. Ghimire', 'R. R. Ghimire', 'Rishi  Ram Ghimire', 'Rishi Ghimire', 'Rishi Ram Ghimire']",23,223,9,6,rishi ram,ghimire,g,rishi ram ghimire,A5102754369,r ghimire
A5101976350,https://orcid.org/0009-0005-9277-6432,Siyu Zhou,['Siyu Zhou'],10,36,2,11,siyu,zhou,z,siyu zhou,A5101976350,s zhou
A5050932952,https://orcid.org/0000-0002-9328-6399,George Tomlinson,"['G A Tomlinson', 'G Tomlinson', 'G. A. Tomlinson', 'G. Tomlinson', 'G.A. Tomlinson', 'GEORGE A. TOMLINSON', 'GEORGE TOMLINSON', 'George A Tomlinson', 'George A. Tomlinson', 'George Tomlinson', 'George. Tomlinson', 'George\xa0A. Tomlinson', 'TOMLINSON G.', 'Tomlinson', 'Tomlinson G', 'Tomlinson, George']",864,49448,107,123,george,tomlinson,t,george tomlinson,A5050932952,g tomlinson
A5073991366,,Kate Bassil,"['Bassil, Kate', 'K Bassil', 'K L Bassil', 'K. Bassil', 'Kate  L. Bassil', 'Kate Bassil', 'Kate L Bassil', 'Kate L. Bassil']",43,1458,18,14,kate,bassil,b,kate bassil,A5073991366,k bassil
A5071223612,https://orcid.org/0000-0003-1862-2716,Chaeri Kim,"['C K Kim', 'C.-J. Kim', 'Chae-ri Kim', 'Chaeri Kim', 'Kim, Chaeri']",18,51,4,10,chaeri,kim,k,chaeri kim,A5071223612,c kim
A5110164742,,John Clague,"['J CLAGUE', 'J Clague', 'J. Clague', 'J.E. Clague', 'JOHN CLAGUE', 'John Clague', 'John J. Clague']",22,1123,9,9,john,clague,c,john clague,A5110164742,j clague
A5046053233,,Kandice Sharren,['Kandice Sharren'],23,8,1,3,kandice,sharren,s,kandice sharren,A5046053233,k sharren
A5100627443,https://orcid.org/0000-0003-2749-7259,Weihua Liu,"['Liu, Weihua', 'W-H. Liu', 'Wei-Hua Liu', 'Wei-hua Liu', 'Weihua Liu']",128,938,18,52,weihua,liu,l,weihua liu,A5100627443,w liu
A5011604176,https://orcid.org/0000-0002-0485-1705,Ozan Kuru,"['Kuru, Ozan', 'Ozan Kuru', 'Ozan Kuru,']",46,834,14,9,ozan,kuru,k,ozan kuru,A5011604176,o kuru
A5071337442,https://orcid.org/0000-0001-8896-8486,Ricard Torra i Prat,"['Ricard Prat', 'Ricard Torra', 'Ricard Torra Prat', 'Ricard Torra i Prat', 'Ricard Torra-Prat']",35,16,3,6,ricard torra i,prat,p,ricard torra i prat,A5071337442,r prat
A5010687375,https://orcid.org/0000-0001-9607-1003,Francesca Ferrara,"['F. Ferrara', 'Ferrara, F.', 'Ferrara, Francesca', 'Francesca Ferrara']",101,888,16,4,francesca,ferrara,f,francesca ferrara,A5010687375,f ferrara
A5066304299,https://orcid.org/0000-0003-1310-9702,Manuel E. Mendoza,"['M MENDOZA', 'M Mendoza', 'M. E. Mendoza', 'M. Mendoza', 'M.E. Mendoza', 'ME Mendoza', 'Manuel E Mendoza', 'Manuel E. Mendoza', 'Manuel E. Mendoza Cantú', 'Manuel E. Mendoza-Cantú', 'Manuel Eduardo Mendoza Cantú', 'Manuel Eduardo Mendoza-Cantú', 'Manuel Enrique Mendoza Cantú', 'Manuel Mendoza', 'Mena, Ramsés H.', 'Mendoza, Manuel', 'Mendoza, Manuel E.']",162,3256,25,21,manuel e.,mendoza,m,manuel e. mendoza,A5066304299,m mendoza
A5052489542,https://orcid.org/0000-0002-3324-9553,Ronaldo Au-Yeung,['Ronaldo Au-Yeung'],7,5,1,3,ronaldo,au-yeung,a,ronaldo au-yeung,A5052489542,r au-yeung
A5027736032,,IM Côté,"['I.M. Côté', 'IM Côté']",15,582,9,3,im,côté,c,im côté,A5027736032,i côté
A5041495322,https://orcid.org/0000-0002-3772-5588,Katarzyna Zatońska,"['K Zatonska', 'K Zatońska', 'K. Zatonska', 'K. Zatońska', 'Katarzyna Zatonska', 'Katarzyna Zatońska', 'Koon Teo', 'Zatońska, Katarzyna']",177,15168,41,13,katarzyna,zatońska,z,katarzyna zatońska,A5041495322,k zatońska
A5051694952,https://orcid.org/0000-0002-8727-1588,Péter Kovács,"['Kovacs, Péter', 'Kovács, Péter', 'Kovács, Péter 1969-', 'P Kovacs', 'P. Kovács', 'Peter Kovacs', 'Peter Kovács', 'Péter KOVÁCS', 'Péter Kovàcs', 'Péter Kovács']",149,310,9,13,péter,kovács,k,péter kovács,A5051694952,p kovács
