,name1,name2,id1,id2,similarity_score
161,h bahrasemani,h bahrasemani,A5112345073,A5107440263,100
162,h bahrasemani,h bahrasemani,A5112345073,A5107907827,100
163,h bahrasemani,h bahrasemani,A5112345073,A5107381979,100
164,h bahrasemani,h bahrasemani,A5112345073,A5107423172,100
165,h bahrasemani,h bahrasemani,A5107895189,A5107440263,100
166,h bahrasemani,h bahrasemani,A5107895189,A5107907827,100
167,h bahrasemani,h bahrasemani,A5107895189,A5107381979,100
168,h bahrasemani,h bahrasemani,A5107895189,A5107423172,100
169,q buat,q buat,A5100901311,A5107311034,100
170,q buat,q buat,A5100901311,A5109398303,100
171,q buat,q buat,A5100901311,A5107233323,100
172,j c burzynski,j c burzynski,A5032934650,A5105843690,100
173,j c burzynski,j c burzynski,A5032934650,A5107904219,100
174,j c burzynski,j c burzynski,A5032934650,A5107459251,100
175,j c burzynski,j c burzynski,A5032934650,A5107901827,100
176,j c burzynski,j c burzynski,A5032934650,A5122742592,100
177,j c burzynski,j c burzynski,A5032934650,A5122993364,100
178,j c burzynski,j c burzynski,A5032934650,A5123055320,100
179,j c burzynski,j c burzynski,A5032934650,A5125998180,100
180,j c burzynski,j c burzynski,A5032934650,A5126952138,100
181,j c burzynski,j c burzynski,A5032934650,A5134788811,100
182,ziqian bai,ziqian bai,A5010645821,A5027631030,100
183,paul budra,paul budra,A5059190405,A5092700656,100
184,alexander beyer,alexander beyer,A5109744249,A5102673643,100
185,kathleen burke,kathleen burke,A5054997922,A5109744656,100
186,q buat,q buat,A5107311034,A5109398303,100
187,q buat,q buat,A5107311034,A5107233323,100
188,edana beauvais,edana beauvais,A5045349823,A5106609507,100
189,edana beauvais,edana beauvais,A5045349823,A5123586445,100
190,edana beauvais,edana beauvais,A5045349823,A5126022105,100
191,lin bao,lin bao,A5102021220,A5113571591,100
192,j c burzynski,j c burzynski,A5105843690,A5107904219,100
193,j c burzynski,j c burzynski,A5105843690,A5107459251,100
194,j c burzynski,j c burzynski,A5105843690,A5107901827,100
195,j c burzynski,j c burzynski,A5105843690,A5122742592,100
196,j c burzynski,j c burzynski,A5105843690,A5122993364,100
197,j c burzynski,j c burzynski,A5105843690,A5123055320,100
198,j c burzynski,j c burzynski,A5105843690,A5125998180,100
199,j c burzynski,j c burzynski,A5105843690,A5126952138,100
200,j c burzynski,j c burzynski,A5105843690,A5134788811,100
201,q buat,q buat,A5109398303,A5107233323,100
202,j c burzynski,j c burzynski,A5107904219,A5107459251,100
203,j c burzynski,j c burzynski,A5107904219,A5107901827,100
